,service,flag,src_bytes,dst_bytes,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,Label
111555,12,9,36,0,5,0,0,1,0,113,1,0,0,0,4
94627,44,9,1,0,11,0,0,0.09,0.27,1,0,0.25,0,0,1
43032,24,9,192,759,2,0,0,1,0,255,1,0,0,0,4
94410,24,9,230,6694,2,0,0,1,0,255,1,0,0,0,4
40069,49,5,0,0,160,1,1,0.08,0.06,12,0.05,0.07,1,1,0
77841,12,9,46,46,112,0,0,1,0,254,1,0.01,0,0,4
107237,49,1,0,0,1,0,0,1,0,1,0,0.73,0,0,1
10394,66,5,0,0,138,1,1,0.07,0.07,9,0.04,0.07,1,1,0
67144,24,9,218,6721,12,0,0,1,0,255,1,0,0,0,4
103416,54,9,2079,281,1,0,0,1,0,132,0.49,0.2,0,0,4
69077,59,5,0,0,188,1,1,0.01,0.07,1,0,0.07,1,1,0
88692,14,9,8,0,1,0,0,1,0,61,1,0,0,0,1
8501,54,9,13549,1858,1,0,0,1,0,176,0.76,0.04,0.01,0,4
56587,34,5,0,0,134,1,1,0.04,0.06,16,0.06,0.07,1,1,0
60808,24,9,144,193,1,0,0,1,0,255,1,0,0,0,4
46189,6,5,0,0,126,1,1,0.17,0.05,21,0.08,0.05,1,1,0
91309,24,5,0,0,19,1,1,0.32,0.16,63,0.25,0.02,1,1,0
42751,44,1,0,0,511,0.11,0,0,1,1,0,1,0.11,0,1
39757,24,9,212,703,5,0.2,0.2,1,0,255,1,0,0.01,0.01,4
90403,2,1,0,0,200,0,0,0.08,0.06,16,0.06,0.07,0,0,0
80468,24,9,191,940,6,0,0,1,0,255,1,0,0,0,4
48446,24,9,293,426,3,0,0,1,0,255,1,0,0,0,4
117469,49,5,0,0,74,1,1,0.14,0.07,20,0.08,0.07,1,1,0
2493,24,9,151,9578,1,0,0,1,0,255,1,0,0,0.01,4
115121,20,6,144540,0,2,0.5,0.5,1,0,6,0.86,0.29,0.14,0.17,4
100272,49,9,105,0,1,0,0,1,0,8,1,0,0,0,4
60994,12,9,45,127,273,0,0,1,0,251,0.98,0.01,0,0,4
53201,24,4,52560,2920,4,0,0,1,0,255,1,0,0,0,0
97967,54,9,1191,334,1,0,0,1,0,154,0.47,0.09,0,0,4
46520,40,5,0,0,212,1,1,0.01,0.05,2,0.01,0.05,1,1,0
12108,24,9,167,2619,25,0,0,1,0,255,1,0,0,0,4
63079,8,5,0,0,260,1,1,0.02,0.07,4,0.02,0.07,1,1,0
51215,20,9,252,0,2,0,0,1,0,72,0.28,0.02,0,0,4
4804,24,9,316,2965,6,0,0,1,0,255,1,0,0,0,4
76361,24,9,265,432,1,0,0,1,0,255,1,0,0,0,4
62870,54,9,1631,335,1,0,0,1,0,157,0.75,0.02,0,0,4
122069,24,9,230,38299,1,0,0,1,0,255,1,0,0,0,4
91994,24,5,0,0,128,1,1,0.16,0.05,20,0.08,0.05,1,1,0
124414,24,7,314,24854,1,1,1,1,0,255,1,0,1,0,4
77667,12,9,43,72,245,0,0,1,0.01,254,1,0.01,0,0,4
54184,49,5,0,0,226,1,1,0.03,0.05,7,0.04,0.07,0.92,1,0
102319,68,1,0,0,285,0,0,0,0.53,1,0,0.52,0,0,1
91095,54,9,1677,334,1,0,0,1,0,166,0.56,0.03,0,0,4
111551,24,9,237,3222,2,0,0,1,0,249,0.98,0.01,0,0,4
81685,54,9,1327,337,1,0,0,1,0,100,0.55,0.27,0,0,4
76683,39,1,0,0,295,0,0,0.06,0.06,18,0.07,0.07,0,0,0
44381,49,1,0,0,243,0,0,0.08,0.05,20,0.08,0.06,0,0,0
65904,54,9,822,334,1,0,0,1,0,158,0.61,0.02,0,0,4
78070,12,9,44,72,29,0,0,1,0,254,1,0.01,0,0,4
32874,44,9,146,0,1,0,0,1,0,1,0,0.52,0,0,4
23885,24,9,328,2793,1,0,0,1,0,255,1,0,0,0,4
73258,24,9,286,1084,10,0,0,1,0,255,1,0,0,0,4
61964,6,5,0,0,118,1,1,0.17,0.08,20,0.08,0.07,1,1,0
43235,24,9,223,10378,13,0,0,1,0,255,1,0,0,0,4
55079,24,9,316,1298,5,0,0,1,0,255,1,0,0,0,4
74181,20,9,12324,0,1,0,0,1,0,106,0.55,0.09,0,0,4
33869,58,5,0,0,256,1,1,0.1,0.05,25,0.1,0.05,1,1,0
61702,34,5,0,0,30,1,1,0.47,0.1,14,0.05,0.07,1,1,0
14920,19,9,1223,2451,1,0,0,1,0,33,0.16,0.02,0,0,2
38494,15,9,1032,0,511,0,0,1,0,206,0.81,0.01,0,0,0
74812,20,9,1830,0,6,0,0,1,0,16,0.06,0.06,0.82,0,4
12001,24,9,144,37654,1,0,0,1,0,255,1,0,0,0,4
64485,24,9,319,2444,13,0.08,0.03,1,0,255,1,0,0.01,0.01,4
112667,24,9,182,424,1,0,0,1,0,255,1,0,0,0,4
5169,49,5,0,0,295,1,1,0.07,0.05,22,0.09,0.07,1,1,0
22928,24,9,299,25796,1,0,0,1,0,255,1,0,0,0,4
90826,24,9,325,1645,2,0,0,1,0,255,1,0,0.01,0.02,4
18548,26,5,0,0,143,1,1,0.07,0.06,10,0.04,0.07,1,1,0
69312,35,5,0,0,45,1,1,0.22,0.11,17,0.07,0.07,1,1,0
69940,24,9,264,2566,3,0,0,1,0,255,1,0,0,0,4
48735,24,9,233,1931,11,0,0,1,0,255,1,0,0.02,0.01,4
57678,12,9,44,128,157,0,0,1,0,254,1,0.01,0,0,4
104546,49,5,0,0,178,1,1,0.01,0.06,1,0,0.05,1,1,0
68794,49,1,0,0,134,0,0,0.1,0.06,13,0.05,0.07,0,0,0
115547,24,9,329,27677,18,0,0,1,0,255,1,0,0,0,4
2374,44,4,1,0,2,0,0,1,0,2,0.01,0.65,0,0,1
14389,49,5,0,0,195,1,1,0.04,0.08,8,0.03,0.08,1,1,0
115583,24,9,196,1280,28,0,0,1,0,255,1,0,0,0,4
113502,24,9,309,2698,6,0,0,1,0,253,0.99,0.01,0,0,4
68127,24,9,276,6042,13,0,0,1,0,255,1,0,0,0,4
39510,24,9,231,4764,15,0,0,1,0,255,1,0,0,0,4
52424,24,9,357,1423,10,0,0,1,0,255,1,0,0,0,4
85320,49,9,28,0,53,0,0,1,0,53,0.21,0.02,0,0,0
47281,24,9,228,1610,7,0,0,1,0,255,1,0,0,0,4
95650,44,9,146,105,1,0,0,1,0,1,0,0.85,0,0,4
33016,49,5,0,0,226,1,1,0.08,0.07,18,0.07,0.08,1,1,0
42648,54,9,10622,879,1,0,0,1,0,147,0.6,0.4,0.8,0.01,4
109512,24,9,294,1357,6,0,0,1,0,255,1,0,0,0,4
41483,24,9,246,12382,4,0,0,1,0,89,1,0,0.01,0.01,4
67045,54,9,1865,331,1,0,0,1,0,199,1,0,0,0,4
118471,20,9,68267,0,1,0,0,1,0,12,0.17,0.17,0,0,4
67400,6,1,0,0,117,0,0,0.13,0.07,15,0.06,0.06,0,0,0
107418,24,9,220,412,2,0,0,1,0,255,1,0,0,0,4
45276,49,1,0,0,2,0,0,0.5,1,1,0,0.48,0,0,1
97865,49,5,0,0,250,1,1,0.06,0.06,4,0.02,0.09,1,1,0
109152,59,1,0,0,149,0,0,0.13,0.06,17,0.07,0.07,0,0,0
68173,15,9,520,0,122,0,0,1,0,255,1,0,0,0,0
27651,14,9,8,0,1,0,0,1,0,28,1,0,0,0,1
116246,24,9,305,643,8,0,0,1,0,255,1,0,0,0,4
102954,54,9,2285,333,1,0,0,1,0,107,0.53,0.08,0,0,4
25591,65,9,78,0,5,0,0,0.2,0.4,14,0.05,0.01,0,0,4
59736,9,5,0,0,281,1,1,0.04,0.06,11,0.04,0.07,1,1,0
71834,24,9,148,559,1,0,0,1,0,255,1,0,0,0,4
61651,24,9,229,1032,3,0,0,1,0,255,1,0,0,0,4
7802,32,5,0,0,149,1,1,0.11,0.05,15,0.06,0.06,1,1,0
17397,28,5,0,0,246,1,1,0.01,0.07,2,0.01,0.07,1,1,0
22430,24,9,326,310,8,0,0,1,0,255,1,0,0,0,4
62776,49,5,0,0,262,1,1,0.05,0.06,3,0.01,0.09,1,1,0
58289,54,9,604,328,1,0,0,1,0,107,0.7,0.04,0,0,4
74605,24,9,209,7355,4,0,0,1,0,255,1,0,0,0,4
20552,24,9,163,22886,1,0,0,1,0,255,1,0,0,0,4
97586,54,9,1325,369,1,0,0,1,0,123,0.48,0.05,0,0.16,4
29453,4,5,0,0,291,1,1,0.02,0.05,14,0.05,0.07,1,1,0
118889,49,5,0,0,200,1,1,0.05,0.08,10,0.04,0.07,1,1,0
4320,49,5,0,0,78,1,1,0.01,0.08,15,0.06,0.07,1,1,0
65231,24,9,335,5989,3,0,0,1,0,126,1,0,0.01,0.01,4
22600,24,9,306,574,1,0,0,1,0,255,1,0,0,0.01,4
121643,24,9,213,7907,6,0,0,1,0,255,1,0,0,0,4
78593,24,9,218,983,21,0,0,1,0,255,1,0,0,0,4
40901,24,5,0,0,211,1,1,0.05,0.06,17,0.07,0.08,1,1,0
62123,24,9,168,1150,1,0,0,1,0,255,1,0,0,0,4
62608,24,9,341,2252,13,0,0,1,0,255,1,0,0,0,4
58231,54,9,899,328,1,0,0,1,0,136,0.53,0.02,0,0.01,4
4074,24,9,330,2566,2,0,0,1,0,255,1,0,0,0,4
100359,12,9,43,43,34,0,0,1,0,254,1,0.01,0,0,4
92705,24,9,139,29859,1,0,0,1,0,255,1,0,0,0,4
95493,12,9,43,71,252,0,0,1,0.01,254,1,0.01,0,0,4
23153,6,5,0,0,110,1,1,0.15,0.05,12,0.05,0.07,1,1,0
35840,49,1,0,0,1,0,0,1,0,1,0.04,1,0,0,1
14366,5,1,0,0,279,0,0,0.07,0.06,20,0.08,0.07,0,0,0
10399,49,5,0,0,162,1,1,0.07,0.07,3,0.01,0.07,1,1,0
54814,18,9,10,226,1,0,0,1,0,7,0.03,0.03,0,0,4
122421,24,9,310,1946,3,0,0,1,0,255,1,0,0,0,4
80481,54,9,667,326,1,0,0,1,0,115,0.43,0.24,0,0,4
88637,49,5,0,0,227,1,1,0.07,0.05,16,0.06,0.05,1,1,0
30119,49,5,0,0,251,1,1,0.02,0.07,16,0.06,0.07,1,1,0
86989,44,9,3468,0,18,0.06,0,0.06,0.44,1,0.01,0.06,0.01,0,4
122933,24,9,297,277,6,0,0,1,0,255,1,0,0.02,0.01,4
49206,4,5,0,0,275,1,1,0.03,0.06,9,0.04,0.07,1,1,0
20891,20,5,0,0,10,1,1,0.1,0.4,64,0.25,0.02,1,1,0
97106,13,5,0,0,273,1,1,0.03,0.05,12,0.05,0.07,1,1,0
20506,24,9,157,41901,1,0,0,1,0,255,1,0,0,0,4
34474,49,1,0,0,275,0,0,0.07,0.07,18,0.07,0.09,0,0,0
105643,20,9,59,0,15,0,0,1,0,114,0.84,0.08,0,0,4
46746,12,9,45,45,105,0,0,1,0,255,1,0,0,0,4
10151,67,1,0,0,246,0,0,0.05,0.07,12,0.05,0.07,0,0,0
39065,19,9,1512,4152,1,0,0,1,0,59,0.34,0.03,0,0,4
77253,24,9,327,1310,2,0,0,1,0,204,1,0,0,0,4
68491,59,5,0,0,217,1,1,0.07,0.06,15,0.06,0.07,1,1,0
90701,19,9,232,768,1,0,0,1,0,31,0.16,0.04,0,0,4
64156,15,9,1032,0,511,0,0,1,0,11,0.04,0.26,0,0,0
32634,24,9,217,1818,27,0,0,1,0,255,1,0,0,0,4
101843,49,9,105,145,2,0,0,1,0,39,0.81,0.06,0,0,4
112187,58,5,0,0,211,1,1,0.08,0.05,17,0.07,0.05,1,1,0
46006,54,9,605,334,1,0,0,1,0,135,0.54,0.03,0.01,0.02,4
1630,24,9,162,19994,1,0,0,1,0,255,1,0,0.07,0,4
85842,24,9,240,2052,9,0,0,1,0,255,1,0,0,0,4
20949,12,9,44,71,112,0,0,0.99,0.02,254,1,0.01,0,0,4
72874,49,4,0,0,1,0,0,1,0,1,0.01,0.12,0,0,1
1543,24,9,54540,8314,5,0,0,1,0,235,1,0,0,0,0
109711,13,2,0,0,262,0,0,0.02,0.06,6,0.02,0.09,0,0,0
3438,15,9,1032,0,511,0,0,1,0,102,0.4,0.09,0,0,0
58077,14,9,8,0,1,0,0,1,0,158,1,0,0,0,1
22758,8,5,0,0,119,1,1,0.14,0.07,17,0.09,0.07,1,1,0
56656,24,9,326,1013,17,0,0,1,0,255,1,0,0,0,4
9965,12,9,44,139,146,0,0,0.99,0.01,254,1,0.01,0,0,4
49408,34,5,0,0,131,1,1,0.02,0.06,2,0.01,0.06,1,1,0
59929,24,9,317,1292,22,0,0,1,0,255,1,0,0,0,4
114640,14,9,30,0,5,0,0,0.2,0.6,29,0.11,0.01,0,0,4
67053,38,1,0,0,101,0,0,0.01,0.07,1,0,0.07,0,0,0
107103,49,4,0,0,1,0,0,1,0,1,0.01,0.16,0,0,1
55511,24,9,218,594,1,0,0.04,1,0,255,1,0,0,0,4
51843,20,9,15722,0,6,0,0,1,0,76,0.31,0.13,0.01,0.01,4
61618,24,9,223,1425,3,0,0,1,0,88,1,0,0,0,4
74163,24,9,322,334,1,0,0,1,0,255,1,0,0,0,4
1363,41,5,0,0,102,1,1,0.13,0.06,13,0.05,0.05,1,1,0
69868,24,9,156,2113,5,0,0,1,0,255,1,0,0,0,4
13417,54,9,1688,410,1,0,0,1,0,71,0.28,0.05,0.45,0,4
85808,24,9,54540,8314,5,0,0,1,0,38,1,0,0,0,0
46795,44,9,147,105,2,0,0,1,0,2,0.01,0.56,0,0,4
53029,24,9,299,19578,30,0,0,1,0,255,1,0,0,0,4
90507,6,5,0,0,107,1,1,0.06,0.07,6,0.02,0.06,1,1,0
98090,5,5,0,0,278,1,1,0.05,0.06,15,0.06,0.06,1,1,0
119725,20,9,4539,0,19,0,0,1,0,66,0.25,0.41,0,0,4
115459,49,1,0,0,173,0,0,0.08,0.07,14,0.05,0.08,0,0,0
20736,49,5,0,0,124,1,1,0.15,0.06,14,0.05,0.08,1,1,0
96701,24,9,204,12922,27,0,0,1,0,255,1,0,0,0,4
52228,24,9,305,2239,7,0,0,1,0,244,0.96,0.02,0,0,4
6028,35,5,0,0,223,1,1,0.1,0.06,23,0.09,0.06,1,1,0
46878,24,9,144,30695,21,0,0,1,0,255,1,0,0,0,4
18653,15,9,1032,0,167,0,0,1,0,167,0.65,0.01,0,0,0
71225,15,9,1032,0,191,0,0,1,0,255,1,0,0,0,0
56462,24,9,206,2483,21,0,0,1,0,255,1,0,0,0,4
51138,24,9,153,7033,2,0,0,1,0,255,1,0,0,0,4
88118,49,5,0,0,98,1,1,0.14,0.06,3,0.01,0.07,1,1,0
13458,49,9,105,145,7,0,0,0.14,0.29,222,0.87,0.01,0,0,4
36869,44,9,146,105,1,0,0,1,0,1,0,0.64,0,0,4
116147,12,9,46,112,166,0,0,0.99,0.01,22,0.4,0.04,0,0,4
6566,24,9,334,4367,3,0,0,1,0,255,1,0,0,0,4
88827,24,9,205,1274,3,0.33,0.33,1,0,255,1,0,0,0,4
26308,49,5,0,0,180,1,1,0.01,0.06,2,0.05,0.17,0.66,1,0
50218,59,5,0,0,262,1,1,0.06,0.06,16,0.06,0.07,1,1,0
70087,14,9,8,0,1,0,0,1,0,131,1,0,0,0,1
94775,12,9,36,52,8,0,0,1,0,255,1,0,0,0,4
120601,49,5,0,0,282,1,1,0.06,0.06,11,0.04,0.05,1,1,0
111025,12,9,44,126,66,0,0,1,0,254,1,0.01,0,0,4
12284,54,9,942,374,1,0,0,1,0,106,0.39,0.02,0,0,4
27381,15,9,1032,0,67,0,0,1,0,255,1,0,0,0,0
54063,24,9,315,788,34,0,0,1,0,255,1,0,0,0,4
40508,54,9,1234,284,1,0,0,1,0,109,0.27,0.15,0,0,4
76015,12,9,45,129,304,0,0,1,0,254,1,0.01,0,0,4
108141,49,5,0,0,162,0.83,1,0.02,0.06,15,0.06,0.06,1,1,0
37591,20,9,334,0,2,0,0,1,0,22,1,0,0,0,2
44187,24,9,354,369,22,0,0,1,0,255,1,0,0,0,4
104949,24,9,271,2858,11,0,0,1,0,255,1,0,0,0,4
111896,49,1,0,0,105,0,0,0.14,0.07,15,0.06,0.07,0,0,0
63283,20,9,4539,0,5,0,0,1,0,40,1,0,0,0,4
76910,60,5,0,0,19,1,1,0.11,0.21,56,0.22,0.04,1,1,0
25085,54,9,1007,333,1,0,0,1,0,133,0.34,0.1,0,0,4
6535,6,5,0,0,133,1,1,0.05,0.07,6,0.02,0.06,1,1,0
24061,54,9,1415,364,1,0,0,1,0,136,0.8,0.05,0,0,4
120115,49,5,0,0,116,1,1,0.14,0.06,15,0.24,0.1,1,1,0
91005,24,9,224,1905,16,0,0,1,0,255,1,0,0,0,4
33091,49,1,0,0,1,0,0,1,0,2,0.02,1,0,0,1
82730,54,9,1180,332,1,0,0,1,0,154,0.77,0.09,0,0,4
42898,60,9,710,1632218,1,0,0,1,0,17,0.17,0.04,0,0,4
104834,20,9,192,0,1,0,0,1,0,90,0.53,0.04,0.01,0.01,4
125079,24,9,284,9046,1,0,0,1,0,255,1,0,0,0,4
36742,63,5,0,0,285,1,1,0.08,0.05,23,0.09,0.05,1,1,0
71239,63,5,0,0,2,1,1,0.5,1,7,0.03,0.09,1,1,0
53325,20,9,259,0,2,0,0,1,0,72,0.27,0.06,0,0,4
12806,23,5,0,0,148,1,1,0.13,0.05,8,0.03,0.08,1,1,0
40051,40,5,0,0,282,1,1,0.02,0.06,6,0.02,0.07,1,1,0
119808,49,5,0,0,222,1,1,0.08,0.06,18,0.07,0.08,1,1,0
81826,58,5,0,0,170,1,1,0.11,0.06,18,0.07,0.06,1,1,0
102332,20,1,0,0,222,0,0,0.05,0.06,12,0.05,0.07,0,0,0
26306,14,9,8,0,1,0,0,1,0,15,1,0,0,0,1
59650,24,9,217,1511,3,0.33,0.33,1,0,255,1,0,0.01,0,4
33815,23,5,0,0,272,1,1,0.06,0.05,16,0.06,0.05,1,1,0
59028,69,5,0,0,230,1,1,0.03,0.07,8,0.03,0.07,1,1,0
12035,24,9,303,660,4,0.25,0.2,1,0,255,1,0,0,0,4
15734,28,5,0,0,259,1,1,0.02,0.07,4,0.02,0.09,1,1,0
40167,24,9,234,1230,2,0,0,1,0,255,1,0,0,0,4
39576,19,9,1182,3380,1,0,0,1,0,42,0.16,0.02,0,0,4
41389,12,9,45,111,2,0,0,1,0,195,0.88,0.01,0.01,0,4
23200,49,1,0,0,285,0,0,0.05,0.06,15,0.06,0.08,0,0,0
102609,49,9,105,146,1,0,0,1,0,10,0.71,0.14,0,0,4
29825,54,9,817,330,1,0,0,1,0,214,0.98,0.05,0,0,4
19094,24,9,213,313,40,0,0,1,0,255,1,0,0,0,4
117288,13,5,0,0,232,1,1,0,0.06,1,0,0.07,1,1,0
34770,24,9,279,2034,3,0,0,1,0,255,1,0,0,0,4
78093,65,9,78,0,17,0,0,0.12,0.12,14,0.05,0.01,0,0,4
17713,8,5,0,0,121,1,1,0.11,0.06,13,0.05,0.05,1,1,0
115332,24,9,265,6671,9,0,0,1,0,255,1,0,0,0,4
2396,24,9,294,685,11,0,0,1,0,255,1,0,0,0,4
89798,49,10,0,0,1,1,1,1,0,1,0.02,0.77,0.81,1,1
60552,30,5,0,0,139,1,1,0.03,0.06,4,0.02,0.06,1,1,0
75477,12,9,42,108,1,0,0,1,0,220,0.88,0.01,0,0,4
76252,14,9,8,0,1,0,0,1,0,15,1,0,0,0,1
31645,18,5,0,0,23,0.96,1,0.39,0.17,18,0.07,0.06,1,1,0
20214,49,1,0,0,107,0,0,0.02,0.07,2,0.01,0.08,0,0,0
2159,54,9,1205,333,1,0,0,1,0,178,0.7,0.03,0,0,4
122774,44,4,1,0,2,0,0,1,0,2,0.01,0.68,0,0,1
12961,24,9,249,1154,10,0,0,1,0,255,1,0,0,0,4
78150,24,9,244,5061,2,0,0,1,0,255,1,0,0,0,4
125754,24,9,330,9241,5,0,0,1,0,255,1,0,0,0,4
80672,18,9,8,0,1,0,0,1,0,8,0.06,0.06,0,0,4
66571,24,9,327,392,6,0,0,1,0,255,1,0,0,0,4
81952,24,9,289,595,8,0,0,1,0,255,1,0,0,0,4
102557,24,9,226,1336,23,0,0,1,0,255,1,0,0,0,4
5063,66,5,0,0,102,1,1,0.02,0.07,17,0.07,0.07,1,1,0
86493,20,9,1153,0,2,0,0,1,0,106,0.42,0.03,0.01,0.01,4
59242,24,9,233,389,18,0,0,1,0,255,1,0,0,0,4
123302,49,5,0,0,105,1,1,0.04,0.07,4,0.08,0.12,1,1,0
67278,24,9,230,801,16,0,0,1,0,255,1,0,0,0,4
48803,42,5,0,0,201,1,1,0.01,0.06,3,0.01,0.07,1,1,0
46869,12,9,46,72,66,0,0,1,0,244,0.96,0.01,0,0,4
27786,20,9,740,0,2,0,0,1,0,75,0.4,0.1,0,0,4
117828,69,5,0,0,144,1,1,0.03,0.06,1,0,0.08,1,1,0
101585,60,9,268,2364,1,0,0,1,0,2,0.01,0.02,0,0,3
124138,54,9,2334,371,1,0,0,1,0,140,0.56,0.03,0,0,4
92167,49,5,0,0,117,1,1,0.15,0.05,6,0.02,0.07,1,1,0
122317,40,4,0,0,4,0,0,0.5,0.5,2,0.01,0.02,0,0,1
111604,24,9,230,2507,1,0,0,1,0,241,0.95,0.01,0,0,4
1186,54,9,664,333,1,0,0,1,0,207,1,0,0,0,4
6675,19,9,323,1054,1,0,0,1,0,13,0.15,0.06,0,0,4
30518,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
25052,12,9,45,77,164,0,0,0.99,0.01,254,1,0.01,0,0,4
38030,49,5,0,0,113,1,1,0.04,0.06,11,0.04,0.07,1,1,0
122289,12,9,43,131,77,0,0,1,0,255,1,0,0,0,4
57736,49,5,0,0,285,1,1,0.06,0.06,34,0.13,0.07,1,1,0
24559,58,5,0,0,12,0.75,1,0.17,0.5,2,0.01,0.03,0.04,1,1
93368,49,9,1,0,64,0,0,0.58,0.06,101,0.4,0.06,0,0,1
20361,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
121755,24,9,216,3099,2,0,0,1,0,255,1,0,0,0,4
96182,12,9,98,44,3,0,0,1,0,4,1,0,0,0,4
86446,24,9,235,453,16,0,0,1,0,255,1,0,0,0,4
2656,54,9,954,328,1,0,0,1,0,139,0.66,0.03,0,0,4
122312,68,1,0,0,209,0,0,0.02,0.07,5,0.02,0.08,0,0,0
33895,24,9,237,1197,2,0,0,1,0,255,1,0,0,0,4
93474,24,9,223,403,21,0,0,1,0,255,1,0,0,0,4
122985,24,9,327,11202,15,0,0,1,0,255,1,0,0,0,4
80227,49,5,0,0,189,1,1,0.07,0.07,1,0,0.08,1,1,0
19252,24,9,382,3755,28,0,0,1,0,255,1,0,0,0,4
34517,49,5,0,0,125,1,1,0.14,0.06,4,0.02,0.08,1,1,0
19773,24,9,339,1035,24,0,0,1,0,255,1,0,0,0,4
72905,6,1,0,0,142,0,0,0.13,0.06,19,0.07,0.06,0,0,0
69643,18,5,0,0,49,1,1,0.29,0.08,65,0.25,0.03,1,1,0
7107,24,9,244,1610,8,0,0,1,0,255,1,0,0,0,4
3995,24,9,331,235,1,0,0,1,0,255,1,0,0,0,4
120907,24,9,210,3502,7,0.29,0.23,1,0,255,1,0,0.08,0.01,4
101687,3,1,0,0,511,0.14,0,0,1,1,0,1,0.15,0,1
96279,24,9,219,2367,2,0,0,1,0,255,1,0,0,0,4
114606,24,5,0,0,47,1,1,0.32,0.09,62,0.24,0.02,1,1,0
81468,24,9,177,6851,1,0,0,1,0,248,0.97,0.01,0,0,4
43488,49,5,0,0,119,1,1,0.11,0.06,28,0.11,0.06,1,1,0
123259,49,5,0,0,92,1,1,0.03,0.07,1,0,0.06,1,1,0
107681,20,9,334,0,1,0,0,1,0,15,1,0,0,0,2
109622,49,9,1,0,23,0,0,0.43,0.09,49,0.19,0.25,0,0,1
61537,49,9,1,0,1,0,0,1,0,4,0.02,0.99,0.03,0,1
22348,49,1,0,0,260,0,0,0.05,0.06,12,0.05,0.08,0,0,0
17588,49,5,0,0,30,1,1,0.77,0.1,23,0.09,0.07,1,1,0
92986,24,9,292,2752,26,0,0,1,0,255,1,0,0,0,4
44568,24,1,0,0,1,0,0,1,0,255,1,0,0,0,4
113834,15,9,1032,0,511,0,0,1,0,102,0.4,0.19,0,0,0
60065,7,1,0,0,229,0,0,0.09,0.06,20,0.08,0.07,0,0,0
117160,26,5,0,0,141,1,1,0.12,0.06,17,0.07,0.05,1,1,0
83890,54,9,1233,330,1,0,0,1,0,133,0.49,0.05,0,0,4
123548,24,9,208,1248,4,0,0,1,0,255,1,0,0,0,4
38643,49,5,0,0,299,1,1,0.04,0.05,9,0.04,0.05,1,1,0
21851,12,9,44,128,80,0,0,0.99,0.03,254,1,0.01,0,0,4
76945,15,9,1032,0,255,0,0,1,0,255,1,0,0,0,0
61211,49,5,0,0,129,1,1,0.12,0.06,16,0.06,0.08,1,1,0
36948,24,9,147,425,1,0,0,1,0,246,1,0,0,0,4
94961,23,1,0,0,143,0,0,0.05,0.08,7,0.03,0.07,0,0,0
78954,12,9,46,115,209,0,0,1,0,166,0.65,0.01,0,0,4
68609,49,1,0,0,241,0,0,0.07,0.07,17,0.07,0.08,0,0,0
83966,49,5,0,0,49,1,1,0.18,0.12,9,0.04,0.08,1,1,0
120701,24,9,326,821,16,0,0,1,0,255,1,0,0,0,4
14751,49,4,0,0,1,0,0,1,0,1,0,0.62,0,0,1
94001,49,5,0,0,39,1,1,0.03,0.13,10,0.04,0.07,1,1,0
96852,24,9,325,453,17,0,0,1,0,255,1,0,0,0,4
91085,10,5,0,0,115,1,1,0.09,0.07,10,0.04,0.07,1,1,0
66404,66,2,0,0,81,0,0,0.12,0.07,10,0.04,0.07,0,0,0
21361,24,9,309,12712,32,0,0,1,0,255,1,0,0,0,4
3991,24,9,283,176,6,0,0,1,0,255,1,0,0,0,4
63484,24,9,206,818,1,0,0,1,0,255,1,0,0,0,4
89367,12,9,44,127,67,0,0,1,0,200,0.88,0.02,0,0,4
91016,12,9,43,77,205,0,0,1,0,255,1,0,0,0,4
47169,12,9,44,132,131,0,0,0.99,0.02,219,0.86,0.02,0,0,4
36028,44,9,146,105,2,0,0,1,0,2,0.01,0.83,0,0,4
112994,49,5,0,0,124,1,1,0.11,0.06,14,0.11,0.07,1,1,0
58470,24,9,224,1329,4,0,0,1,0,255,1,0,0,0,4
96863,24,9,237,2698,1,0,0,1,0,251,0.98,0.01,0,0,4
108575,49,5,0,0,278,1,1,0.04,0.06,3,0.01,0.07,1,1,0
6091,24,5,0,0,11,1,1,0.73,0.18,59,0.23,0.04,1,1,0
57350,24,9,193,263,4,0,0,1,0,255,1,0,0,0,4
83507,66,1,0,0,132,0.06,0,0.01,1,2,0.01,0.72,0.03,0,1
81308,49,5,0,0,198,1,1,0.09,0.06,17,0.07,0.07,0.94,1,0
117627,24,9,288,421,22,0,0,1,0,219,1,0,0,0,4
59696,12,9,44,124,36,0,0,1,0,254,1,0.01,0,0,4
32826,12,9,42,42,13,0,0,1,0,233,0.91,0.01,0,0,4
81305,49,9,28,0,111,0.9,0,0.1,0.06,11,0.04,0.96,0.09,0,0
76749,18,5,0,0,35,1,1,0.23,0.11,48,0.19,0.03,1,1,0
20742,44,1,0,0,509,0.06,0,0,0.96,1,0,1,0.04,0,1
111487,29,1,0,0,256,0,0,0.07,0.06,18,0.07,0.06,0,0,0
62555,24,9,159,230,2,0,0,1,0,255,1,0,0,0,4
120395,57,2,0,0,260,0,0,0.01,0.06,2,0.01,0.07,0,0,0
107000,44,4,1,0,2,0,0,1,0,2,0.01,0.7,0,0,1
103091,24,9,174,167,3,0,0,1,0,161,1,0,0,0,4
